YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N128SY,5364,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,0741,0735,-6,0,0,-1,13,0748,0924,9,0955,0933,-22,0,0,-2,0900-0959,0,,0,118,96,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N128SY,5404,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1617,1941,204,204,1,12,16,1957,2134,11,1834,2145,191,191,1,12,1800-1859,0,,0,124,97,1,693,3,0,0,0,0,191,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N128SY,5555,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1300,1634,214,214,1,12,49,1723,1904,7,1526,1911,225,225,1,12,1500-1559,0,,0,157,101,1,693,3,0,0,0,0,225,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N135SY,5717,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1935,1940,5,5,0,0,15,1955,2135,16,2205,2151,-14,0,0,-1,2200-2259,0,,0,131,100,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N136SY,5333,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1357,1350,-7,0,0,-1,14,1404,1505,8,1533,1513,-20,0,0,-2,1500-1559,0,,0,83,61,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N136SY,5584,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1010,1003,-7,0,0,-1,28,1031,1243,4,1254,1247,-7,0,0,-1,1200-1259,0,,0,104,72,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N150SY,5600,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1336,1331,-5,0,0,-1,17,1348,1514,7,1523,1521,-2,0,0,-1,1500-1559,0,,0,110,86,1,429,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N150SY,5668,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1001,0955,-6,0,0,-1,22,1017,1234,6,1245,1240,-5,0,0,-1,1200-1259,0,,0,105,77,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N156SY,4761,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0830,0823,-7,0,0,-1,17,0840,0905,12,0933,0917,-16,0,0,-2,0900-0959,0,,0,114,85,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N164SY,5932,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1744,1852,68,68,1,4,34,1926,2139,3,2028,2142,74,74,1,4,2000-2059,0,,0,110,73,1,541,3,74,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N221PS,5274,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0849,1044,115,115,1,7,51,1135,1309,5,1105,1314,129,129,1,8,1100-1159,0,,0,150,94,1,585,3,129,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N221PS,5276,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1140,1336,116,116,1,7,13,1349,1414,7,1244,1421,97,97,1,6,1200-1259,0,,0,105,85,1,541,3,0,0,0,0,97,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N247SY,3836,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1805,2001,116,116,1,7,17,2018,2148,3,2025,2151,86,86,1,5,2000-2059,0,,0,110,90,1,694,3,86,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N250SY,3510,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1802,1948,106,106,1,7,10,1958,2059,10,1953,2109,76,76,1,5,1900-1959,0,,0,141,121,1,866,4,0,76,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N250SY,3510,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1353,1352,-1,0,0,-1,33,1425,1726,5,1714,1731,17,17,1,1,1700-1759,0,,0,159,121,1,866,4,17,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N255SY,3756,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0723,0718,-5,0,0,-1,16,0734,0917,10,0929,0927,-2,0,0,-1,0900-0959,0,,0,129,103,1,694,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N275SY,4133,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2105,2215,70,70,1,4,35,2250,0155,6,0038,0201,83,83,1,5,0001-0559,0,,0,166,125,1,926,4,83,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N282SY,4073,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,0800,0755,-5,0,0,-1,9,0804,0922,5,1008,0927,-41,0,0,-2,1000-1059,0,,0,152,138,1,926,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N292SY,3584,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1405,1402,-3,0,0,-1,41,1443,1754,6,1735,1800,25,25,1,1,1700-1759,0,,0,178,131,1,926,4,25,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N292SY,3584,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1823,1853,30,30,1,2,30,1923,2037,17,2017,2054,37,37,1,2,2000-2059,0,,0,181,134,1,926,4,0,37,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N313SY,3691,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2055,2056,1,1,0,0,33,2129,0025,5,0021,0030,9,9,0,0,0001-0559,0,,0,154,116,1,866,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N494CA,4681,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1351,1446,55,55,1,3,14,1500,1709,4,1633,1713,40,40,1,2,1600-1659,0,,0,87,69,1,495,2,40,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N494CA,4797,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1713,1745,32,32,1,2,12,1757,1902,7,1855,1909,14,14,0,0,1800-1859,0,,0,84,65,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N502SY,3108,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1730,1722,-8,0,0,-1,11,1733,2203,4,2220,2207,-13,0,0,-1,2200-2259,0,,0,165,150,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N506SY,3107,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0759,0752,-7,0,0,-1,21,0813,0858,11,0918,0909,-9,0,0,-1,0900-0959,0,,0,197,165,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N506SY,3179,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1443,1505,22,22,1,1,21,1526,2002,5,1944,2007,23,23,1,1,1900-1959,0,,0,182,156,1,1283,6,23,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N506SY,3179,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2020,2044,24,24,1,1,21,2105,2203,13,2150,2216,26,26,1,1,2100-2159,0,,0,212,178,1,1283,6,26,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N509SY,3169,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0830,0826,-4,0,0,-1,16,0842,1309,4,1328,1313,-15,0,0,-1,1300-1359,0,,0,167,147,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N509SY,3169,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1410,1401,-9,0,0,-1,16,1417,1516,10,1532,1526,-6,0,0,-1,1500-1559,0,,0,205,179,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N604CZ,3838,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,0826,0921,55,55,1,3,13,0934,1040,16,1018,1056,38,38,1,2,1000-1059,0,,0,155,126,1,866,4,38,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N693BR,4709,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1145,1140,-5,0,0,-1,12,1152,1213,6,1230,1219,-11,0,0,-1,1200-1259,0,,0,99,81,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N707SK,3294,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1735,1732,-3,0,0,-1,17,1749,2033,5,2043,2038,-5,0,0,-1,2000-2059,0,,0,126,104,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N727SK,3075,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0835,0830,-5,0,0,-1,18,0848,0954,4,1012,0958,-14,0,0,-1,1000-1059,0,,0,148,126,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N740SK,3072,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,1650,1647,-3,0,0,-1,18,1705,1740,3,1748,1743,-5,0,0,-1,1700-1759,0,,0,56,35,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N740SK,3081,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1818,1808,-10,0,0,-1,17,1825,1859,20,1918,1919,1,1,0,0,1900-1959,0,,0,71,34,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N741EV,4915,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,1255,1244,-11,0,0,-1,25,1309,1349,6,1406,1355,-11,0,0,-1,1400-1459,0,,0,71,40,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N741EV,4915,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1437,1427,-10,0,0,-1,9,1436,1518,13,1553,1531,-22,0,0,-2,1500-1559,0,,0,64,42,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N742SK,3050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,0841,0835,-6,0,0,-1,29,0904,0937,3,0950,0940,-10,0,0,-1,0900-0959,0,,0,65,33,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N742SK,3050,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1020,1011,-9,0,0,-1,12,1023,1053,11,1120,1104,-16,0,0,-2,1100-1159,0,,0,53,30,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N750EV,4820,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1747,1741,-6,0,0,-1,11,1752,1859,7,1926,1906,-20,0,0,-2,1900-1959,0,,0,145,127,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N750EV,4820,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1359,1356,-3,0,0,-1,14,1410,1651,3,1708,1654,-14,0,0,-1,1700-1759,0,,0,118,101,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N763SK,4981,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,2118,2110,-8,0,0,-1,18,2128,2207,4,2226,2211,-15,0,0,-1,2200-2259,0,,0,61,39,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N764SK,4926,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0610,0600,-10,0,0,-1,13,0613,0659,12,0726,0711,-15,0,0,-1,0700-0759,0,,0,71,46,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N780SK,5684,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0605,0602,-3,0,0,-1,13,0615,0635,7,0701,0642,-19,0,0,-2,0700-0759,0,,0,100,80,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N787SK,4801,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1720,1734,14,14,0,0,21,1755,2004,5,2004,2009,5,5,0,0,2000-2059,0,,0,95,69,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N854AS,5285,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1007,1004,-3,0,0,-1,15,1019,1147,12,1205,1159,-6,0,0,-1,1200-1259,0,,0,115,88,1,585,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N854AS,5592,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0745,0740,-5,0,0,-1,16,0756,0858,7,0923,0905,-18,0,0,-2,0900-0959,0,,0,85,62,1,429,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N933EV,5841,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2037,2049,12,12,0,0,24,2113,2324,10,2319,2334,15,15,1,1,2300-2359,0,,0,105,71,1,495,2,15,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N971SW,4713,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1437,1442,5,5,0,0,25,1507,1612,7,1610,1619,9,9,0,0,1600-1659,0,,0,97,65,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,OO,20304,OO,N971SW,5954,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1655,1652,-3,0,0,-1,16,1708,1728,20,1753,1748,-5,0,0,-1,1700-1759,0,,0,116,80,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,UA,19977,UA,N414UA,1524,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0700,0736,36,36,1,2,10,0746,0855,7,0839,0902,23,23,1,1,0800-0859,0,,0,86,69,1,429,2,23,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,UA,19977,UA,N471UA,2069,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1850,1850,0,0,0,0,17,1907,2012,5,2024,2017,-7,0,0,-1,2000-2059,0,,0,87,65,1,429,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,UA,19977,UA,N846UA,1546,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2000,1958,-2,0,0,-1,20,2018,2118,7,2131,2125,-6,0,0,-1,2100-2159,0,,0,87,60,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,UA,19977,UA,N853UA,1617,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0922,0915,-7,0,0,-1,17,0932,1032,9,1054,1041,-13,0,0,-1,1000-1059,0,,0,86,60,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N1811U,2464,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,0740,0740,0,0,0,0,16,0756,0815,8,0835,0823,-12,0,0,-1,0800-0859,0,,0,163,139,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N232WN,3004,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2225,2223,-2,0,0,-1,9,2232,2310,4,2330,2314,-16,0,0,-2,2300-2359,0,,0,51,38,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N417WN,1637,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1400,1359,-1,0,0,-1,15,1414,1821,5,1830,1826,-4,0,0,-1,1800-1859,0,,0,147,127,1,1076,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N417WN,1637,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1905,1859,-6,0,0,-1,9,1908,1950,3,2010,1953,-17,0,0,-2,2000-2059,0,,0,54,42,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N444WN,2256,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1315,1405,50,50,1,3,9,1414,1437,8,1355,1445,50,50,1,3,1300-1359,0,,0,100,83,1,495,2,12,0,0,0,38,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N444WN,2256,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1100,1154,54,54,1,3,10,1204,1315,3,1240,1318,38,38,1,2,1200-1259,0,,0,84,71,1,462,2,8,0,0,0,30,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N445WN,318,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0655,0649,-6,0,0,-1,13,0702,0721,10,0745,0731,-14,0,0,-1,0700-0759,0,,0,102,79,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N455WN,738,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1410,1454,44,44,1,2,12,1506,1605,4,1535,1609,34,34,1,2,1500-1559,0,,0,75,59,1,426,2,4,0,0,0,30,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,22,7,1/22/2023 0:00,WN,19393,WN,N455WN,738,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1625,1643,18,18,1,1,7,1650,1811,5,1810,1816,6,6,0,0,1800-1859,0,,0,93,81,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
