year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",7356.00,1156.00,275.43,25.99,365.55,12.68,476.35,32.00,6.00,60128.00,21470.00,2223.00,10968.00,600.00,24867.00
2023,9,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1000.00,198.00,38.24,10.15,79.62,0.87,69.12,6.00,0.00,11485.00,2545.00,590.00,3414.00,54.00,4882.00
2023,9,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",125.00,19.00,4.48,0.00,2.34,0.00,12.18,0.00,0.00,1068.00,210.00,0.00,85.00,0.00,773.00
2023,9,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",312.00,42.00,18.42,0.00,7.19,0.00,16.39,0.00,0.00,2565.00,1188.00,0.00,212.00,0.00,1165.00
2023,9,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",112.00,18.00,8.11,0.00,6.67,0.00,3.22,1.00,0.00,678.00,419.00,0.00,170.00,0.00,89.00
2023,9,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",133.00,27.00,10.39,0.00,5.32,0.00,11.29,0.00,0.00,898.00,443.00,0.00,143.00,0.00,312.00
2023,9,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",375.00,47.00,17.03,1.34,13.11,0.00,15.51,5.00,0.00,2028.00,933.00,79.00,454.00,0.00,562.00
2023,9,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",85.00,14.00,5.61,1.00,4.34,0.00,3.05,1.00,0.00,557.00,299.00,69.00,107.00,0.00,82.00
2023,9,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",35.00,6.00,1.79,0.00,2.46,0.00,1.76,0.00,0.00,171.00,37.00,0.00,68.00,0.00,66.00
2023,9,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",60.00,11.00,6.02,0.00,3.33,0.00,1.65,0.00,0.00,437.00,288.00,0.00,106.00,0.00,43.00
2023,9,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",33.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,73.00,0.00,0.00
2023,9,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.00,9.00,1.30,0.44,2.38,1.00,3.88,0.00,0.00,509.00,35.00,81.00,83.00,41.00,269.00
2023,9,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.00,13.00,3.73,0.00,1.35,0.00,7.92,0.00,0.00,594.00,105.00,0.00,33.00,0.00,456.00
2023,9,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.00,16.00,7.87,0.00,1.96,0.00,6.17,0.00,0.00,1220.00,473.00,0.00,192.00,0.00,555.00
2023,9,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",205.00,50.00,14.68,9.63,11.82,0.00,13.87,19.00,1.00,4452.00,1060.00,1781.00,727.00,0.00,884.00
2023,9,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",46.00,22.00,11.11,0.00,8.20,0.00,2.69,0.00,0.00,1624.00,883.00,0.00,334.00,0.00,407.00
2023,9,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",342.00,143.00,65.06,4.08,32.36,1.00,40.50,14.00,0.00,12925.00,6217.00,687.00,1871.00,17.00,4133.00
2023,9,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",136.00,47.00,26.31,0.47,11.84,0.00,8.38,4.00,0.00,4423.00,2829.00,132.00,923.00,0.00,539.00
2023,9,B6,JetBlue Airways,AVL,"Asheville, NC: Asheville Regional",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00,0.00
2023,9,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",217.00,80.00,33.07,1.13,17.55,0.00,28.26,5.00,2.00,8080.00,3580.00,127.00,1092.00,0.00,3281.00
2023,9,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",178.00,61.00,26.77,1.64,9.02,1.03,22.53,5.00,2.00,5801.00,2765.00,448.00,708.00,40.00,1840.00
2023,9,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3602.00,1403.00,314.80,10.95,500.68,0.78,575.78,138.00,18.00,143023.00,41554.00,2001.00,34766.00,79.00,64623.00
2023,9,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",103.00,34.00,18.39,0.00,7.13,0.00,8.49,1.00,2.00,2901.00,1728.00,0.00,452.00,0.00,721.00
2023,9,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",59.00,21.00,12.76,0.00,1.62,0.00,6.62,1.00,1.00,1541.00,883.00,0.00,74.00,0.00,584.00
2023,9,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",321.00,128.00,58.06,4.45,16.06,1.00,48.43,10.00,1.00,10988.00,4534.00,1034.00,928.00,25.00,4467.00
2023,9,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30.00,11.00,5.63,0.95,3.85,0.00,0.57,4.00,0.00,949.00,385.00,397.00,150.00,0.00,17.00
2023,9,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,10.00,5.84,0.00,1.59,0.00,2.56,1.00,0.00,1129.00,545.00,0.00,332.00,0.00,252.00
2023,9,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",203.00,62.00,29.98,3.49,16.96,0.00,11.57,7.00,1.00,5284.00,2674.00,827.00,731.00,0.00,1052.00
2023,9,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",81.00,29.00,10.53,1.14,4.47,0.00,12.87,1.00,0.00,2895.00,881.00,334.00,394.00,0.00,1286.00
2023,9,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",81.00,26.00,15.63,0.00,1.76,0.00,8.60,5.00,0.00,2501.00,1456.00,0.00,149.00,0.00,896.00
2023,9,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",719.00,233.00,82.78,6.27,76.92,2.00,65.03,24.00,1.00,19394.00,7073.00,309.00,5698.00,89.00,6225.00
2023,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",164.00,45.00,25.60,1.92,5.09,1.00,11.40,3.00,6.00,3805.00,2065.00,304.00,387.00,104.00,945.00
2023,9,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.00,11.00,7.24,0.00,2.96,0.00,0.81,0.00,0.00,739.00,621.00,0.00,79.00,0.00,39.00
2023,9,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",179.00,69.00,35.65,1.78,6.96,0.00,24.61,8.00,0.00,7473.00,3132.00,526.00,855.00,0.00,2960.00
2023,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",476.00,154.00,50.73,4.40,38.95,0.00,59.92,17.00,4.00,17500.00,5731.00,392.00,3175.00,0.00,8202.00
2023,9,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1416.00,471.00,171.47,9.68,119.84,2.45,167.56,36.00,23.00,38977.00,17879.00,1158.00,5650.00,70.00,14220.00
2023,9,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",416.00,119.00,42.74,4.06,24.11,0.52,47.56,16.00,1.00,11728.00,4521.00,399.00,1400.00,36.00,5372.00
2023,9,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,92.00,0.00,0.00,0.00,0.00
2023,9,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",86.00,31.00,15.73,0.99,9.78,0.00,4.50,1.00,1.00,2660.00,1431.00,532.00,370.00,0.00,327.00
2023,9,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",183.00,64.00,27.18,3.21,17.09,0.00,16.52,4.00,0.00,5397.00,2216.00,490.00,855.00,0.00,1836.00
2023,9,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3229.00,1265.00,358.58,12.44,332.26,1.14,560.58,138.00,15.00,151148.00,52754.00,2436.00,30528.00,29.00,65401.00
2023,9,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",266.00,88.00,46.93,3.54,26.17,0.00,11.35,5.00,2.00,8984.00,4307.00,485.00,2771.00,0.00,1421.00
2023,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",1040.00,320.00,129.72,9.50,79.77,2.15,98.87,15.00,2.00,30226.00,13125.00,1305.00,4180.00,154.00,11462.00
2023,9,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1235.00,393.00,125.14,5.93,128.47,1.00,132.46,59.00,11.00,43096.00,14439.00,504.00,14064.00,36.00,14053.00
2023,9,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",35.00,10.00,5.74,0.00,2.55,0.00,1.71,3.00,0.00,1053.00,540.00,0.00,329.00,0.00,184.00
2023,9,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1391.00,504.00,204.14,10.38,110.83,1.99,176.65,41.00,21.00,46941.00,19061.00,1613.00,6345.00,70.00,19852.00
2023,9,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",170.00,76.00,29.49,2.14,24.02,0.00,20.35,7.00,2.00,6259.00,2702.00,428.00,1386.00,0.00,1743.00
2023,9,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",60.00,20.00,10.52,1.91,1.24,0.00,6.33,1.00,0.00,1785.00,708.00,441.00,201.00,0.00,435.00
2023,9,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",55.00,14.00,6.63,0.00,1.88,0.00,5.49,3.00,0.00,1192.00,811.00,0.00,71.00,0.00,310.00
2023,9,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",138.00,48.00,20.77,1.80,8.18,0.00,17.26,3.00,0.00,4788.00,2132.00,401.00,432.00,0.00,1823.00
2023,9,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",123.00,27.00,12.71,0.00,1.82,0.00,12.47,16.00,0.00,2234.00,892.00,0.00,115.00,0.00,1227.00
2023,9,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",30.00,13.00,5.85,0.00,1.38,0.00,5.78,2.00,0.00,1456.00,680.00,0.00,131.00,0.00,645.00
2023,9,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",75.00,39.00,19.11,0.81,6.42,0.00,12.66,1.00,1.00,3190.00,1452.00,38.00,436.00,0.00,1264.00
2023,9,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",46.00,12.00,6.86,0.94,1.03,0.00,3.17,1.00,0.00,1101.00,613.00,225.00,56.00,0.00,207.00
2023,9,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",457.00,159.00,62.34,8.46,49.91,0.06,38.23,15.00,1.00,13341.00,5361.00,864.00,2556.00,1.00,4559.00
2023,9,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",60.00,29.00,14.28,2.18,5.32,0.00,7.22,0.00,1.00,2241.00,1121.00,239.00,284.00,0.00,597.00
2023,9,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",69.00,30.00,14.10,0.00,3.73,0.00,12.17,3.00,1.00,1868.00,726.00,0.00,147.00,0.00,995.00
2023,9,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60.00,24.00,9.78,1.23,4.37,0.00,8.62,0.00,0.00,1982.00,676.00,133.00,192.00,0.00,981.00
2023,9,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",85.00,33.00,14.30,1.56,4.58,0.00,12.56,4.00,0.00,2025.00,801.00,285.00,213.00,0.00,726.00
2023,9,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",34.00,16.00,6.77,0.00,0.72,0.95,7.56,0.00,1.00,1404.00,478.00,0.00,36.00,84.00,806.00
2023,9,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",83.00,19.00,8.59,0.89,3.89,1.00,4.63,0.00,0.00,1765.00,832.00,396.00,169.00,21.00,347.00
2023,9,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",78.00,28.00,11.51,0.00,4.26,0.00,12.23,6.00,0.00,2224.00,586.00,0.00,138.00,0.00,1500.00
2023,9,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",295.00,122.00,63.22,0.64,18.53,0.00,39.61,13.00,1.00,12079.00,5954.00,65.00,1241.00,0.00,4819.00
2023,9,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",140.00,41.00,18.71,2.52,5.40,0.00,14.36,3.00,0.00,3386.00,1845.00,169.00,261.00,0.00,1111.00
2023,9,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",35.00,7.00,4.78,0.00,0.12,0.00,2.10,1.00,0.00,402.00,279.00,0.00,15.00,0.00,108.00
2023,9,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",90.00,38.00,16.18,1.65,4.46,0.00,15.71,6.00,0.00,3539.00,1830.00,240.00,228.00,0.00,1241.00
2023,9,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",233.00,71.00,31.63,0.65,15.72,0.00,23.00,7.00,3.00,7851.00,3926.00,76.00,1070.00,0.00,2779.00
2023,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",175.00,68.00,28.00,2.74,22.57,0.00,14.69,5.00,0.00,4517.00,2089.00,144.00,1177.00,0.00,1107.00
2023,9,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",60.00,12.00,7.38,0.00,1.45,0.00,3.16,2.00,0.00,941.00,624.00,0.00,97.00,0.00,220.00
2023,9,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",94.00,34.00,20.15,0.21,7.64,0.00,6.00,2.00,0.00,2262.00,1209.00,44.00,375.00,0.00,634.00
2023,9,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",129.00,45.00,27.58,1.00,6.87,0.00,9.55,3.00,0.00,4643.00,3379.00,110.00,412.00,0.00,742.00
2023,9,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",456.00,147.00,73.17,4.38,28.55,1.00,39.89,7.00,1.00,12691.00,6275.00,764.00,1667.00,18.00,3967.00
2023,9,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60.00,26.00,9.86,0.00,5.65,0.00,10.49,2.00,0.00,2430.00,925.00,0.00,490.00,0.00,1015.00
2023,9,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",644.00,225.00,103.97,4.38,40.73,0.00,75.92,8.00,1.00,17840.00,8182.00,310.00,2201.00,0.00,7147.00
2023,9,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",178.00,62.00,31.12,1.93,12.06,0.00,16.89,1.00,0.00,5274.00,2666.00,205.00,734.00,0.00,1669.00
2023,9,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",35.00,17.00,9.74,0.00,2.43,0.00,4.82,1.00,0.00,1606.00,855.00,0.00,254.00,0.00,497.00
2023,9,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30.00,12.00,4.07,0.00,2.98,0.00,4.94,1.00,0.00,818.00,432.00,0.00,133.00,0.00,253.00
2023,9,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",31.00,16.00,10.13,0.00,0.48,0.00,5.39,0.00,0.00,1128.00,595.00,0.00,30.00,0.00,503.00
2023,9,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",98.00,24.00,9.72,0.89,5.07,0.00,8.32,5.00,0.00,1913.00,678.00,201.00,223.00,0.00,811.00
2023,9,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",427.00,128.00,45.98,2.18,34.03,2.69,43.12,10.00,3.00,10919.00,4070.00,420.00,2137.00,73.00,4219.00
2023,9,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",148.00,31.00,14.23,0.00,9.65,0.00,7.12,0.00,0.00,1392.00,800.00,0.00,337.00,0.00,255.00
2023,9,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",110.00,15.00,12.55,0.00,0.43,0.00,2.02,0.00,1.00,865.00,763.00,0.00,16.00,0.00,86.00
2023,9,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",223.00,20.00,12.27,0.64,4.76,1.00,1.32,0.00,0.00,875.00,511.00,92.00,152.00,30.00,90.00
2023,9,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18291.00,1741.00,676.15,90.12,364.83,1.00,608.90,17.00,2.00,135400.00,72028.00,8802.00,17693.00,31.00,36846.00
2023,9,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,40.00,0.00,0.00,0.00,0.00
2023,9,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1010.00,192.00,88.42,3.66,56.00,0.00,43.92,11.00,7.00,14623.00,7303.00,185.00,2809.00,0.00,4326.00
2023,9,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",203.00,33.00,10.68,0.00,16.56,0.00,5.76,0.00,0.00,1839.00,465.00,0.00,627.00,0.00,747.00
2023,9,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",344.00,36.00,20.04,0.45,7.93,0.00,7.58,0.00,1.00,1573.00,906.00,49.00,270.00,0.00,348.00
2023,9,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",230.00,22.00,14.49,0.00,2.77,0.00,4.74,0.00,0.00,1008.00,694.00,0.00,91.00,0.00,223.00
2023,9,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62.00,9.00,3.94,0.74,1.19,0.00,3.12,0.00,0.00,509.00,146.00,101.00,60.00,0.00,202.00
2023,9,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30.00,4.00,2.00,0.78,0.16,0.00,1.06,0.00,0.00,385.00,232.00,95.00,5.00,0.00,53.00
2023,9,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",708.00,96.00,54.83,1.57,19.71,0.00,19.89,3.00,2.00,5477.00,3417.00,76.00,695.00,0.00,1289.00
2023,9,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",267.00,36.00,23.61,1.00,6.13,0.00,5.25,1.00,1.00,2676.00,2124.00,111.00,150.00,0.00,291.00
2023,9,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",2245.00,517.00,126.88,13.62,184.22,0.00,192.27,23.00,11.00,45859.00,16837.00,1968.00,10249.00,0.00,16805.00
2023,9,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",81.00,11.00,5.02,0.00,2.72,0.00,3.27,0.00,0.00,383.00,166.00,0.00,100.00,0.00,117.00
2023,9,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",44.00,2.00,1.27,0.00,0.15,0.00,0.58,0.00,0.00,75.00,52.00,0.00,8.00,0.00,15.00
2023,9,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",218.00,42.00,25.20,0.38,7.02,0.00,9.40,2.00,1.00,2392.00,1488.00,43.00,287.00,0.00,574.00
2023,9,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",421.00,47.00,23.67,0.00,17.23,0.00,6.10,0.00,2.00,2684.00,1285.00,0.00,1093.00,0.00,306.00
2023,9,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",147.00,18.00,5.60,1.29,6.71,0.00,4.40,0.00,0.00,960.00,366.00,152.00,165.00,0.00,277.00
2023,9,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",119.00,12.00,9.82,0.00,1.18,0.00,1.00,0.00,0.00,552.00,495.00,0.00,26.00,0.00,31.00
2023,9,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",104.00,10.00,8.51,0.00,1.09,0.00,0.41,0.00,0.00,536.00,426.00,0.00,78.00,0.00,32.00
2023,9,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,688.00,688.00,0.00,0.00,0.00,0.00
2023,9,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",322.00,60.00,31.05,1.45,12.84,0.00,14.66,0.00,2.00,4155.00,2134.00,93.00,507.00,0.00,1421.00
2023,9,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30.00,4.00,1.57,0.00,2.43,0.00,0.00,0.00,0.00,123.00,65.00,0.00,58.00,0.00,0.00
2023,9,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",198.00,17.00,12.02,0.73,1.20,0.00,3.04,0.00,0.00,613.00,509.00,11.00,21.00,0.00,72.00
2023,9,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",533.00,72.00,39.06,0.53,15.20,0.00,17.21,0.00,0.00,4676.00,3019.00,50.00,486.00,0.00,1121.00
2023,9,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",253.00,34.00,19.59,1.00,3.68,0.00,9.74,0.00,0.00,1581.00,922.00,42.00,122.00,0.00,495.00
2023,9,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",38.00,7.00,4.46,0.00,2.17,0.00,0.37,0.00,0.00,478.00,389.00,0.00,57.00,0.00,32.00
2023,9,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",675.00,102.00,34.84,5.36,18.90,0.00,42.91,3.00,1.00,8521.00,2694.00,1053.00,1171.00,0.00,3603.00
2023,9,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",114.00,15.00,9.48,0.00,3.57,0.00,1.95,0.00,0.00,707.00,390.00,0.00,255.00,0.00,62.00
2023,9,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",244.00,30.00,12.55,0.00,13.69,0.00,3.77,0.00,1.00,1787.00,821.00,0.00,779.00,0.00,187.00
2023,9,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",110.00,9.00,6.38,0.00,0.05,0.00,2.57,0.00,0.00,279.00,188.00,0.00,2.00,0.00,89.00
2023,9,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",666.00,93.00,40.25,2.11,35.88,0.00,14.77,3.00,2.00,4554.00,1812.00,166.00,1881.00,0.00,695.00
2023,9,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",1020.00,136.00,65.69,5.47,42.18,0.00,22.65,9.00,2.00,8825.00,4107.00,815.00,2395.00,0.00,1508.00
2023,9,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",902.00,197.00,85.30,1.93,62.50,0.00,47.26,11.00,4.00,13776.00,6897.00,403.00,2333.00,0.00,4143.00
2023,9,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",88.00,12.00,9.19,0.00,1.68,0.00,1.13,0.00,0.00,425.00,344.00,0.00,36.00,0.00,45.00
2023,9,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4737.00,564.00,212.55,20.93,114.17,0.00,216.35,9.00,2.00,49054.00,25613.00,1535.00,5674.00,0.00,16232.00
2023,9,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",163.00,7.00,4.32,0.00,1.63,0.00,1.04,0.00,0.00,238.00,175.00,0.00,38.00,0.00,25.00
2023,9,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60.00,8.00,4.31,0.00,2.69,1.00,0.00,0.00,0.00,308.00,211.00,0.00,71.00,26.00,0.00
2023,9,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",569.00,149.00,51.69,2.54,81.69,0.00,13.07,5.00,2.00,11803.00,2917.00,1129.00,6735.00,0.00,1022.00
2023,9,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",92.00,12.00,5.26,0.00,5.79,0.00,0.95,0.00,0.00,453.00,233.00,0.00,200.00,0.00,20.00
2023,9,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",64.00,7.00,5.70,0.00,1.30,0.00,0.00,0.00,0.00,1280.00,1235.00,0.00,45.00,0.00,0.00
2023,9,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",59.00,8.00,5.11,1.00,1.00,0.00,0.89,1.00,0.00,1604.00,1539.00,18.00,15.00,0.00,32.00
2023,9,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,61.00,26.00,0.00,0.00,0.00,35.00
2023,9,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",64.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,178.00,130.00,0.00,0.00,0.00,48.00
2023,9,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",875.00,120.00,43.80,4.05,45.18,0.00,26.96,4.00,8.00,7373.00,2157.00,463.00,2227.00,0.00,2526.00
2023,9,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,12.00,5.83,0.00,0.44,0.00,5.73,1.00,0.00,1203.00,868.00,0.00,22.00,0.00,313.00
2023,9,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",277.00,35.00,16.57,0.89,11.15,0.00,6.39,1.00,0.00,2054.00,1471.00,58.00,250.00,0.00,275.00
2023,9,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",137.00,11.00,4.59,0.00,4.37,0.00,2.04,0.00,0.00,469.00,223.00,0.00,102.00,0.00,144.00
2023,9,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",84.00,8.00,4.00,0.00,1.00,0.00,3.00,0.00,0.00,327.00,88.00,0.00,43.00,0.00,196.00
